id,p4,q4,p6,q6,p8,q8,p9,q9,v4
718,4.804368408,14.9272175,14.20728596,18.88048852,58.30902662,36.04616147,77.1398246,23.16598521,0.99673714
719,7.601887204,33.78527749,-10.98581272,-22.18984366,10.29805133,66.01218237,39.19483945,59.81790392,0.940630717
720,38.49636748,24.02177263,7.804441634,5.226763907,21.52050292,34.457848,23.75228177,73.92826471,0.963368831
721,11.77366129,31.40112212,13.92663658,-20.63889705,77.40738312,19.665928,124.532202,-24.53621029,0.996434474
722,40.09392259,36.01540839,46.06172565,14.34899207,38.28664705,-26.15625619,0.654219828,-45.28414382,1.001205152
723,16.11152154,33.35824029,4.60815582,16.37290414,67.83860414,-17.74084995,97.08292037,23.55493202,0.996422302
724,3.883063917,-7.434671511,31.59484429,17.99259154,47.69566203,-28.0735949,27.13661405,-17.5297304,1.013312841
725,-4.315533617,-21.53472996,40.90272071,8.35571577,36.32825697,11.62888489,38.07650875,41.46245786,1.004863937
726,8.344205832,25.29798085,61.89170719,13.46085489,2.150684515,-34.0079803,42.28338299,51.75980311,0.998812658
727,21.05900252,25.54750467,48.00061068,-27.33966972,56.9114372,10.85417584,125.8004291,45.42307236,0.990475734
728,-7.449109319,-12.9956393,17.66632829,-0.51112316,-2.378603833,64.50363677,-18.94713375,47.22821338,0.98970282
729,36.81545708,14.90963076,33.25294777,15.52850832,49.32049089,22.00637254,7.232068095,38.59429424,1.00391724
730,0.923595735,0.852929195,18.22836046,28.73034923,72.69638211,51.49160014,43.56281712,-8.358617804,1.012376249
731,39.74538866,8.558941438,1.626330211,22.92508181,-11.51340502,55.34279777,-33.05466983,-14.33272542,0.966810401
732,40.56168012,33.17881337,61.35468234,11.55911987,-22.73157798,-21.62960041,26.97322913,54.6551442,0.979465878
733,-3.300367682,-9.243850505,59.57787572,41.54345667,7.250745619,-31.11188903,-29.95057146,51.18971322,1.002805698
734,0.793737751,17.47234249,42.66090186,8.535866902,-18.05921447,-32.9022041,96.98514164,65.51175713,0.96796121
735,-7.382950583,30.35930623,44.88566217,44.44765735,17.86815561,61.98298226,31.21008225,58.25395256,0.975768956
736,14.69395949,6.930373979,26.15332151,-20.74435754,22.7907332,-27.93796394,33.90087138,-17.00996184,1.002847574
737,27.25110535,-10.23690748,23.5972365,30.01065352,44.35082828,60.38730801,67.22434481,50.34041874,0.9692529
738,35.41126183,6.759776193,5.158947467,44.46093402,36.30320377,11.66504163,133.0745195,63.93868312,0.964179288
739,-2.148716956,6.846908619,45.47400807,-19.31443167,-2.266004425,26.55395731,36.67884121,51.76539602,0.971307583
740,28.06998775,8.440366202,47.92884291,21.95879085,19.34779735,-32.13899706,69.23220855,-27.05402298,1.017212395
741,21.53769599,23.08539168,29.79322949,-19.96498564,86.5529788,-8.419989315,47.10820547,-35.75726426,1.014412151
742,30.89932803,6.173522091,-17.92794715,-21.87362527,-11.40522535,-43.14173952,39.50455208,52.02119802,1.000167263
743,40.86350878,-5.98373286,-17.45092219,12.05355116,16.66605095,24.64531428,124.8685409,-42.27453425,1.011587696
744,28.61879177,-9.355133819,-13.71138098,5.59032133,-20.73489735,-43.67905048,4.486581104,-35.48813441,1.007784815
745,14.98490668,13.9140961,26.32831509,6.935193523,3.987077009,42.72269421,-10.79595438,-44.3863547,1.004943939
746,-7.373526324,-13.77832406,7.314952491,5.316884498,76.83532395,25.50294739,59.6425993,-32.78128981,1.021820749
747,-9.86082906,29.58261218,-17.36508161,21.08842485,79.5437516,-42.26329934,-34.07547961,-11.71681455,1.016133332
748,27.25777205,31.23033127,-4.206794901,10.04143362,84.46911434,44.53465447,51.60759855,13.3324775,0.998139935
749,-6.122071697,26.23868084,16.91635845,-26.69355198,72.54609494,51.80912339,-1.013043341,16.50857882,0.99422488
750,2.621479074,36.46225488,11.95855349,7.154311375,31.75220576,-13.17497506,98.06482398,34.34057501,0.97386749
751,10.65453014,9.23794228,57.93155681,35.84230174,0.669396037,-33.593337,87.11078032,-16.83091197,1.011703525
752,31.9873802,1.101406806,65.43107104,-10.40355833,31.28035263,-8.942722061,85.63084577,-47.53133033,1.023239279
753,38.78470351,-17.08646235,59.97947164,36.15249558,-20.51963007,-42.89254108,-23.73259606,42.77121758,1.010642439
754,-4.08621771,-11.86026527,35.73905884,1.63641233,40.21045022,-41.68989637,45.78307569,-8.40134518,1.02997186
755,28.25102195,20.47367902,-8.318273329,-8.68440653,-7.009966772,-36.58165116,58.32250999,3.617838241,1.002757023
756,23.29301529,11.44979766,57.44085391,-27.39275356,-21.9186219,-6.554384501,35.07772002,4.088102255,1.000334373
757,34.53553667,37.43985678,1.987587548,33.73778041,33.79880562,-27.82771175,64.99706881,-13.08818957,0.984247171
758,13.05004391,-22.47324783,-14.88619543,33.96387625,18.92738625,66.0483052,93.56451102,-13.12986772,1.021356125
759,24.57811098,16.87055796,64.90212485,24.92374873,0.744744966,15.79516117,-11.76928038,-12.35337825,1.006039173
760,-4.672018476,21.44207439,-8.454553303,-10.19700745,-5.710043392,57.08213632,104.6744462,-20.30091731,0.972635053
761,0.497217711,6.67286871,15.67254278,-3.631036995,39.18527378,33.89908377,79.05686037,54.57102359,1.003078553
762,1.727521297,21.07523737,5.566862064,-2.930366871,-6.444884348,-5.038420421,44.00114638,-10.24895876,0.984291392
763,5.334550813,-5.802878575,14.47737032,20.17841436,-19.28608951,-19.66542766,58.28349171,-6.308539721,1.005821925
764,-0.397744737,5.823786477,-13.22110711,18.81550001,24.22017228,47.66728887,65.05665653,23.49061472,0.988948585
765,31.35373512,-17.02572449,26.54082933,26.04973563,75.6577226,9.422928065,121.098208,22.91124235,1.004599838
766,17.2535365,35.4137675,-1.875803445,36.28475086,-12.97940471,-35.51653021,66.71757436,27.57191021,0.970178759
767,36.59855385,-10.63490813,65.1705959,2.501393756,-13.71474518,-42.95606766,116.8489315,-41.63309435,1.041604858
768,31.10947445,17.07773395,25.17580662,-5.561030267,9.842617984,-25.42534371,59.99977236,8.659377371,1.004195048
769,11.16277753,11.23415863,43.60893275,27.49947638,87.13572173,27.13573409,83.10864452,34.30436365,0.996107442
770,30.06423122,-11.32547897,57.83260043,32.33083374,48.6683263,-35.31709081,6.909845506,-24.35182908,1.022668483
771,22.65348031,4.307937426,51.26341433,3.811143273,-14.63956374,28.70611328,-28.71282403,15.49168606,0.965198103
772,16.88591043,12.87467653,2.035500841,-16.94939637,78.73081719,-26.3739119,84.53575793,7.970626573,1.014036525
773,-5.352647792,6.476915455,36.75037355,0.331064008,71.37601727,19.27836912,-9.685635719,21.72367688,0.997244297
774,27.60821499,-9.742176385,10.47707805,1.022720244,-7.47356401,40.94917981,63.85960243,52.46632026,0.967939418
775,16.76892146,23.73264928,-16.92380232,42.97432202,63.78712222,1.930133082,49.07087455,65.06310931,0.969888897
776,-5.242030213,21.06838213,53.00754078,-7.774836563,33.23629109,-10.36511694,20.76301009,26.86664505,1.003394445
777,-3.193872496,12.00074429,8.711488528,35.88914023,68.41190961,-4.353350371,102.1878233,31.63833086,0.983831628
778,-2.7476502,4.046634992,65.62642733,20.2103365,55.27988247,-20.5975404,126.7266825,-22.45195225,1.027707459
779,-2.402337842,8.038221,51.81437859,-18.89740774,1.886187099,19.05577765,53.28564951,26.91782648,1.00322178
780,36.77239816,-17.69552842,37.53333882,36.44514874,70.49681585,-36.0408424,-9.857133177,22.62701762,1.025853514
781,29.50503306,-3.249213453,35.61699257,-12.4165181,23.43889594,25.20477346,-25.89059844,-4.263442135,1.016142533
782,26.68461418,10.36473911,11.97887136,-13.28760296,51.87094765,63.1678483,-29.65988909,44.77166938,0.989823245
783,1.868676707,18.16609525,0.746809429,-1.196527013,6.698212636,-32.58778726,127.3046564,59.64489258,0.985651765
784,5.253005496,10.13537609,-13.54340707,-9.801278314,87.24392616,3.904713978,27.52836322,-7.201919665,1.004820303
785,8.754508184,-12.56810421,8.972477976,21.65684252,23.67539115,-37.03135287,-23.84571553,68.17017335,0.992105104
786,25.61289848,27.62456484,63.92501787,-2.531288715,5.554796772,31.63053122,-9.042332933,-7.215181757,0.987854108
787,-11.79068234,-16.92231459,14.4388213,7.877784046,24.06291111,17.90720415,19.91728585,13.11895496,0.983667365
788,3.976026438,14.31250014,13.72059522,-13.3814819,16.65820133,-16.73225735,75.49125317,-29.84552204,1.012818383
789,-2.635373113,13.31308517,61.49656245,-5.084471272,54.67516611,61.35348424,11.0625319,-30.65191644,1.010795308
790,26.24351229,22.71740763,27.17574085,21.76496035,35.93998416,2.537884817,-17.48688736,-6.891933138,1.007751706
791,11.85953765,-5.457226593,57.60914398,-9.004938558,-21.23239908,30.54118253,30.8230081,18.40301171,0.989087728
792,-5.662228731,8.346909451,53.46089163,16.86323551,76.4331684,35.29465614,105.5647615,51.90598434,0.989777258
793,25.5093482,-18.91602582,-9.38746682,37.61617523,-10.69564003,-32.88988752,31.29247143,1.741014991,1.003926353
794,30.98100641,23.52209895,6.46423782,-5.652474631,50.13970925,-24.66439818,36.39327123,56.68447867,0.975877364
795,-7.951858015,-2.212165273,57.48620042,22.23836095,85.46458523,38.35382329,26.12765786,-23.26637454,1.031605665
796,16.56698258,-2.086974867,33.9975898,20.40556513,45.35196588,-4.679130385,-34.91224115,40.31784977,0.99684855
797,2.328111666,18.57953245,15.2755497,-28.5317119,-10.7778206,46.37087182,17.02137141,41.86532204,0.970604038
798,-7.559903158,-11.51912606,37.77694699,-22.95594782,-13.28807095,11.70779306,20.44557015,39.18040201,1.009248608
799,7.022163778,5.497426327,29.65434284,37.89500567,-13.29354164,19.62921579,53.15153884,-39.02900082,1.015980923
800,23.13233853,-11.18383812,35.2445107,20.79504659,50.23131228,53.4672481,64.00059466,25.70343312,0.997755562
801,17.22385429,3.101562979,36.93063635,29.96675572,37.15722908,33.5990493,98.77063767,38.84076226,0.992653336
802,39.9554991,26.48296709,54.6647802,20.65252427,-14.88178199,38.16894994,48.98113099,-31.76307883,1.001436956
803,31.59915099,31.75716359,62.27123336,-16.72948203,72.39614977,-35.42802144,-32.29843304,48.88642643,0.984863628
804,39.27151557,-11.75565465,51.66776471,-21.4825545,68.06445232,44.73667284,131.575922,-14.71621237,1.033425918
805,40.26658098,18.05951235,2.262822972,-22.38844077,42.36615264,52.06266574,55.19546613,64.48861022,0.979297443
806,-7.757737196,22.08572896,34.52679785,-9.627922952,16.33663607,41.37684624,104.874368,60.73008908,0.965076432
807,7.114448426,19.35741023,-9.210643007,8.971759198,84.34049428,55.37844012,1.835702387,1.448228003,1.000676532
808,14.62537431,-14.17597695,24.86385691,22.8505024,48.65837319,-21.09004751,75.59447336,21.05329243,1.020586982
809,21.79366642,18.29110935,18.2453845,41.95193363,79.64577111,-4.8809979,74.28274838,21.87790763,0.990303867
810,29.69071281,32.56450395,-15.55362958,0.166127754,44.5159777,51.94876947,80.31566105,-26.44446741,1.00951933
811,24.67951087,3.845581985,42.6760408,21.16990293,-22.82203508,-17.01389951,112.2952037,55.26087471,0.982055559
812,9.607765589,20.84014584,-5.640537329,10.13649039,15.3176774,-40.6958102,11.55936969,57.58789783,0.98727648
813,42.66195253,13.75191135,29.97637746,9.360780927,51.49043543,-33.69222838,25.91523926,-23.51127107,1.017030569
814,24.81280679,-11.32180593,-16.69305969,27.6810549,-19.23866738,27.13691731,-12.31773781,14.00690574,1.002326049
815,-1.764090966,35.65910631,-10.10501458,26.33378147,1.406720805,28.34015584,87.12304009,-29.56655486,1.003650481
816,-0.848827577,29.96869561,43.81183882,43.79653284,55.07779203,-30.62748681,15.05274694,-1.834284192,1.006788392
817,-0.617003707,-11.47067877,12.7452328,-16.35482277,50.94114258,-34.31567838,134.6781082,53.45082655,1.010378642
818,20.16365148,36.14006095,8.467930458,3.876281125,10.24838549,2.376617826,51.89173141,74.95292086,0.933826488
819,42.96383729,-19.55215828,47.41121131,36.12024255,67.13642453,-0.63815668,34.11418441,36.5350811,1.018302976
820,8.078573306,-13.03643797,60.60336595,20.7087617,44.65009869,18.05674519,64.71945134,-34.99396932,1.031003213
821,-8.311592636,-2.889633836,-4.927906725,-8.268430868,76.31254651,-19.36535204,69.4138409,-44.96077641,1.0466775
822,21.20600439,28.52076966,-7.848041771,33.70334058,47.45406734,-11.06066359,-28.86848882,-28.25253362,1.001724788
823,38.97234122,-3.839473084,33.62416279,17.15327959,6.891123805,3.462012156,92.71364011,72.01193244,0.989959614
824,3.712627445,7.559896558,-5.887272783,39.09982688,79.83273462,-17.24500318,7.330369275,6.906012027,1.012467084
825,-7.542193851,-24.91024228,4.171448835,-13.80664672,78.60857523,58.64621341,85.02568184,27.64780625,1.020842406
826,30.49940146,-9.505407196,-11.91027304,-11.83473078,-3.311603955,-2.88970123,108.3083635,-44.04010358,1.034736186
827,-10.67893708,4.425138249,49.71865033,10.39538472,18.22185476,23.63394955,-7.859444074,25.00755734,0.988970695
828,30.72582332,-24.83437398,32.07246618,4.091847664,4.294305129,-12.62114781,-2.940631582,31.76644273,1.011569006
829,13.29557806,-24.82587,7.07316086,9.471484897,38.76589693,-29.28298281,90.5329986,-45.05163326,1.036152587
830,-0.039290468,24.62173203,8.763358369,10.5385935,74.76836672,-23.49471785,-0.882402115,28.30226447,0.993124499
831,35.14814379,6.122669957,63.25253913,40.65293616,-21.31553016,-5.740706824,34.96182132,31.15652735,1.003850709
832,36.65964874,-13.5386384,9.94987353,-29.77183833,47.49795367,-14.78941128,27.66300909,14.70863176,1.013251277
833,23.150855,-18.02264248,-8.736129208,-25.68088184,58.16038738,-29.85820165,-24.0212332,-28.27601301,1.041315284
834,-10.27190234,-19.35911309,6.948593247,36.15404375,8.91544718,-27.58384338,130.3317519,70.5124805,0.994943926
835,-6.505665863,0.119814534,36.90343822,-29.76167334,-7.353406632,23.19403564,9.376240899,-29.44650761,1.009528705
836,11.11319552,-19.97601341,-6.753572098,-15.84933606,64.31485411,60.0382424,8.511335824,66.55488182,0.96145699
837,35.07985067,-18.31895099,60.28003932,-11.14976327,49.59782644,30.45181885,37.92784989,-30.17697417,1.018105497
838,26.5686462,2.859459476,-1.462425567,25.59546912,2.398622414,-35.56965692,-4.933039352,49.18575111,0.963824556
839,13.12793714,-6.355342152,47.71879093,-22.41760637,0.363177678,-9.620067434,-4.919262298,-26.5284255,1.024984172
840,16.42419296,4.944174457,59.03027737,2.540352117,6.631316538,0.347192229,90.34770349,16.66248936,1.019538452
841,35.04856983,14.05564375,49.41914523,-24.84354586,48.60328799,-1.692833855,83.96009586,51.19022724,0.986632153
842,30.74984095,17.57339187,5.41585551,-5.191649778,74.49879134,44.50546245,54.04578483,-28.47828013,1.003659864
843,27.6525583,-2.309962035,11.72227007,19.53890711,-5.900100088,54.88885693,3.347791883,35.56850657,0.968835649
844,12.57184896,20.59870479,56.75657539,10.37490035,36.26775989,8.634252416,-6.526084836,29.25953611,0.995675992
845,34.70124003,23.64447887,39.25732281,18.52901327,46.08238895,22.42606484,-26.82381679,-19.08562316,0.980518466
846,34.23858984,18.30824301,4.599482246,-23.11803612,-12.40507137,31.27568442,116.2098507,11.11012803,0.974690723
847,19.98306198,-20.73297215,48.00636458,-24.80007342,-6.53509775,32.17546258,105.2026316,-4.49605422,1.015625229
848,42.20763371,10.25591898,39.7253195,-20.39230396,7.668206543,-13.57544409,11.54674498,62.43564594,0.975346197
849,-2.804695029,-4.93582148,53.70777726,27.01415309,86.32466507,14.65712673,45.60277941,-35.42979845,1.032467843
850,38.54872393,21.94275056,-9.234062072,-17.84041444,4.415832683,15.74781216,83.30753309,19.50850503,0.972181478
851,8.789008462,-24.83126446,-9.063609683,-0.037582424,28.25075153,33.13608391,-12.15377618,63.6215963,0.984407168
852,39.96907945,23.96618538,2.877608633,-8.594642534,22.11734847,62.46224563,33.03986124,61.66046677,0.976559778
853,0.820837088,31.17996735,12.76084518,21.3290433,80.92789842,-44.35883333,18.56963504,-1.740668426,1.01908626
854,-0.333298591,-2.758050979,-13.953798,38.58877602,85.08400089,35.88007016,-2.108121195,44.72550529,1.008876202
855,41.68195024,-11.07748325,62.43991934,44.18599064,9.793007126,36.99059461,16.80911021,21.49264535,1.001311774
856,13.85669526,-20.52204567,25.40364922,-10.13196378,33.03811085,-16.10317151,6.309996469,-26.88089774,1.02304406
857,24.73852451,-20.34989418,49.12903131,10.55297161,80.63952424,-17.82841245,65.65046362,67.30262312,1.016585166
858,32.63846307,28.96632961,-8.846264993,4.539739256,53.03241617,20.889464,135.6838376,11.48644179,0.982064561
859,8.746413793,-24.08589563,36.71597762,-14.02159855,11.5030809,5.220926704,99.46339055,45.11958087,1.00734407
860,15.41082454,28.09406551,-7.018472537,-18.09764931,33.67077694,58.64368349,54.69362496,51.53867373,0.971433649
861,26.01203381,-3.361732937,27.74707634,-22.89516561,29.61006752,9.643542169,46.02866216,0.988538591,1.01341365
862,13.19740921,10.81300739,3.720594592,24.92221952,-19.90217455,48.74159396,6.026694434,-2.004577673,0.992060055
863,43.19027622,-20.2843526,4.173465289,22.87458583,-12.94220573,59.01107161,-17.7151827,47.11324793,0.987348063
864,27.99246572,9.423682721,52.95899064,-29.86508433,48.58158096,22.10454332,131.1290125,7.597430071,1.015757953
865,27.53285286,32.50307838,59.9084172,-26.88468915,36.21143241,31.62206365,82.20083378,-36.84103675,1.022067358
866,-10.45471484,28.54603782,-3.701106959,43.5308835,64.93350825,26.69737821,81.50091067,53.490487,0.981729529
867,-10.96669438,-0.697278282,21.13798889,-10.38523485,9.78151458,-17.36892811,98.00575728,0.260824044,0.993841905
868,-6.325076142,34.34580254,-10.47584348,-19.52578759,36.97233501,-44.18364535,102.2444752,31.13568175,0.992634144
869,33.32133797,-17.99877556,-7.489663398,-20.90751947,5.819265283,-42.94119291,20.0903473,-22.74693184,1.025138633
870,8.790335911,34.66427365,-6.353851981,39.59870547,-15.92867301,-29.35220041,75.84712406,-47.8312147,0.997908216
871,39.90773882,-4.875863723,33.77888123,19.28648888,12.60722957,-39.64882463,32.42736593,-16.67198615,1.016961321
872,20.26040698,31.54613969,54.30257553,36.6588992,76.03647353,-43.08752403,133.5300309,-9.722489664,1.002031422
873,32.82521538,-6.764079502,13.93512287,26.07192882,-8.297193041,-8.052318537,14.77707732,52.20262096,0.98408449
874,26.69876368,25.23003889,44.56104291,0.39933365,44.60571979,47.2088565,-25.97049928,49.39672642,0.983385366
875,31.6731066,16.78456242,30.70373321,4.623416595,-20.46568623,-41.48085971,84.42623838,15.22903746,0.983748766
876,0.475979397,-10.74598388,8.498977178,11.88273505,37.50219491,16.44494452,62.06284724,14.67850623,0.99897074
877,15.59603626,-17.24821635,5.65265518,20.95356044,74.21695858,-12.73841555,22.47652392,-36.89196276,1.028043461
878,9.631348072,9.304160188,51.24133289,-14.65309982,4.109962288,-2.590863618,96.93755049,20.7130833,1.00640148
879,41.10405792,11.81576221,55.44465093,41.47699019,50.42921888,17.39497711,81.40225532,57.56287208,0.997944245
880,35.77348425,-24.59877774,55.90528718,4.713177767,40.45678099,3.046094259,94.06720102,-10.42404682,1.040952373
881,-2.965433009,31.94592716,59.42711503,-8.512198873,47.1624128,53.82933574,91.547752,2.528528912,0.988688864
882,11.02637482,3.430037637,53.07132634,5.149219731,-21.48859231,-21.39736775,112.8307079,-7.114493449,0.995373648
883,2.576571532,28.83699143,36.06210295,27.41811076,7.673693639,58.35572521,71.23163473,-8.379777398,0.998462459
884,-11.88584574,25.29855499,0.325962398,-1.998706334,-16.70312158,-10.80336779,94.88688439,29.59933111,0.992094845
885,38.66384747,-5.244897223,35.75266088,-26.73646027,-16.10190975,62.00755386,137.1190535,-34.0759686,1.011785306
886,10.77133758,-24.49737543,-0.608945485,-19.631053,33.75649924,-21.5018806,-31.26227383,25.55552228,1.014339931
887,16.74234584,-1.710862755,38.07090625,16.14520899,64.6530125,-18.06095961,51.91540573,-9.648861548,1.012185593
888,13.43097357,31.03432042,26.9837814,26.42079141,21.77677438,45.46189002,3.20857995,-33.60047349,0.977602802
889,35.4865926,-8.149428391,-11.03580032,25.73010264,5.299107039,-15.97687779,24.77143342,-38.43762675,1.031845942
890,12.84365772,33.31105423,4.377683318,1.2482751,57.44300326,61.03252745,110.9365773,49.5331957,0.984066721
891,-2.800151905,-19.03201107,64.97827418,2.283029153,54.85212107,-28.23984822,5.160724195,-30.48468953,1.033540293
892,21.54604204,2.686670388,63.05235777,-1.324541636,31.58836806,-44.37429858,76.47156854,39.48756403,0.999087164
893,8.803200609,-9.48745712,11.1298335,9.98225834,20.2059699,5.31746384,24.84408495,-13.94632987,1.030009121
894,19.35125029,23.40736764,25.74357657,6.688159465,12.58291489,47.57216951,-24.75545782,69.82008196,0.966984833
895,21.82222073,-10.58206915,6.92484314,3.53015118,0.169875421,16.72059748,126.6135389,14.34647239,0.999134937
896,24.90990289,-7.723727843,16.05286586,21.13704957,-5.098638992,-10.87230037,-15.0068334,65.88101756,0.992267547
897,34.47625463,-8.647735556,11.09572111,-6.168316901,81.61636557,9.855659068,38.07224673,8.630044913,1.014985315
898,-3.396801566,-24.24711586,-7.715065341,-25.38349526,12.17286631,26.15994334,29.13196407,-10.70331621,1.007914513
899,37.89820965,-23.6180028,35.84246448,37.32520956,20.10982573,43.93228063,107.3458686,30.89484918,0.990301451
900,9.367130294,-1.699186474,24.7373156,24.33342272,-5.077256713,10.94729433,73.29639413,66.61958754,0.97276099
901,32.86626768,32.44261026,5.215109617,31.34636788,15.15575326,39.57255082,127.8229353,-45.02833074,1.017462314
902,23.83457918,-22.49433441,17.9867786,10.11713006,23.7838859,66.42816776,-9.641478672,69.71264998,1.001696389
903,6.485727418,22.93778769,-17.15333319,-21.46663365,50.28988862,38.46343125,112.6434785,3.203104612,1.013181406
904,-10.67220584,-5.364276542,48.98927103,-10.6052687,3.945819195,-33.98141836,94.52297776,50.64701235,0.99806853
905,40.68432847,-0.857034856,51.75217167,26.81244301,81.66247699,-19.8758704,-34.20559145,70.30002534,1.003526771
906,42.34985783,-3.333307909,9.361380823,-13.54948943,-20.7400512,-41.78764258,25.14867951,53.73726419,1.006123647
907,17.98638756,17.30849535,56.65042859,-26.51008548,-13.31403587,4.470035845,-0.706933016,73.68362066,0.973985701
908,19.87349978,37.18196407,50.11462862,-2.50512022,-14.40775608,41.81971381,95.05152792,64.84097527,0.975418777
909,37.566103,-10.88437629,17.1858705,-17.92585999,-7.813018255,15.43832257,117.8691835,68.28219647,1.00239274
910,7.391056499,34.83547335,24.84049454,-8.707177146,14.98535074,14.86808033,100.8914736,0.744645726,0.977400808
911,7.591221463,-4.785874303,4.1849863,16.70659137,42.4224312,-40.89226984,24.09214158,-14.58592573,1.031566199
912,13.4773263,-15.13191759,20.88850374,20.49610613,46.60936843,-12.98994581,27.73066968,51.91883485,1.006808495
913,19.11868831,-7.899313554,47.94368736,-29.78183721,60.48442384,20.41774976,136.5561009,-30.8504765,1.030388579
914,18.04824179,-17.06563339,1.502171469,15.09432669,67.7247506,-38.95124734,51.67245487,19.59817224,1.027142853
915,-2.676225082,28.37167185,-13.45340431,-6.37197486,18.45779879,35.39032413,-11.31754164,33.48476139,0.960623207
916,-3.264392713,-19.20872785,27.72011382,-18.67899195,64.13619734,13.21638421,41.53557352,28.76238656,1.011533907
917,33.84015401,7.439019522,16.20660418,1.243898697,28.54821866,-16.38857334,123.3655319,-38.30784133,1.007391421
918,26.67064712,-20.09998372,-6.530956157,38.46910943,-19.67616847,31.46059224,68.96467444,22.14941418,0.979885006
919,25.41722435,-9.863576136,11.97027185,-2.921514091,8.922303106,-9.698327985,134.3712844,17.68094819,0.996846753
920,40.32720324,11.78478177,46.90343452,33.54888708,63.03559984,-8.350193142,40.11096745,71.79196565,0.985008403
921,43.46867493,9.884202908,21.96728477,-1.32066723,57.87468048,-25.65116489,6.089671749,67.68266956,0.997452756
922,20.41163984,-4.340248025,38.26027516,9.590314286,-7.315623435,-3.989863936,45.70794259,-35.43204002,1.028385577
923,28.47223561,26.35303756,28.718491,39.26805128,76.27504538,38.33616835,34.92270613,-8.70898546,0.998448159
924,12.78102011,28.43442842,4.253943003,32.38108184,-13.54198719,-1.770235679,128.7694793,32.93582904,0.97511206
925,-8.693447446,-3.537363587,62.04684622,7.942586608,84.77996142,65.47142996,51.72405607,7.970766837,1.018227729
926,25.15422888,5.79241279,61.64668802,30.55240163,50.15912607,-22.83359363,-31.00164755,60.53250551,0.986808652
927,-5.923770031,-1.770146422,27.81804324,23.26901688,5.068687839,59.35573828,-33.14901206,49.29724454,0.997743263
928,-5.786047317,-17.16111174,-14.65869591,-26.73706208,30.19462481,57.67873861,121.0513808,50.80079656,0.990986956
929,2.348771861,37.05946688,26.90653695,-9.948202202,31.10101108,-14.78238327,16.19124373,62.4293413,0.984125341
930,27.84755806,9.390131996,8.043338613,4.080727593,44.33441878,-32.41037854,41.23979827,20.32457303,1.005274994
931,13.89578906,23.75530665,26.3625116,18.29972646,56.46126641,48.69310499,57.02517842,-28.50932535,1.00793687
932,-2.601391062,17.6923952,-13.1996874,-3.730945202,66.54025347,65.2747967,97.97659743,-39.27218944,1.027550814
933,-0.140453039,25.45267757,8.339860262,-9.555897014,79.40093952,-38.91883285,79.12662833,-30.49363059,1.009558297
934,-11.17450502,14.48851271,43.34336382,28.34044966,-15.95849972,45.46129244,-20.28350734,54.56844923,0.974941508
935,-1.051879861,10.16857506,-1.360104226,21.96402141,60.21382252,30.23584469,40.33902286,8.557598262,1.010014091
936,21.49328361,-8.473893628,41.98592853,22.25274819,81.99203235,-41.28962792,48.57231162,68.38384591,1.010563142
937,-1.171128348,-18.64660222,11.0685443,28.43893576,17.90799632,33.87650639,100.2556162,21.18550437,0.994427175
938,-3.06986697,32.45862519,35.39196606,6.963520205,12.45028379,4.563803984,15.87898355,-37.75893455,0.991643879
939,25.01251486,9.87135207,35.41250666,-15.59902502,-13.24750066,23.07358575,82.36764423,62.70736881,0.963308923
940,1.089782042,37.16436729,38.10474338,1.335797131,-17.68073575,-42.38702046,99.35822947,48.20414731,0.964158387
941,0.216530282,-16.77936098,31.55689206,0.534606264,15.91455509,38.70371894,33.56657065,26.9979785,0.996884338
942,28.21577308,27.26540428,40.56461203,29.37073445,63.35921876,-0.56092568,116.7402099,56.03665247,0.974205421
943,19.19554011,30.86930395,10.30716173,-4.295843514,30.55651104,38.93592017,94.38282964,-15.39163265,1.014068168
944,32.41550349,-21.67815647,-13.36069552,38.67210378,76.27454743,-27.26055098,122.5476718,-42.69034902,1.035202802
945,32.9019275,28.7455887,40.3422834,-6.450166724,-12.10581836,-34.0573714,-3.555356952,-31.02181172,1.011857868
946,19.63041178,3.846318702,-13.61123957,-10.84228446,33.58592308,23.34877496,-9.859307254,61.55579019,0.964010356
947,-10.30021338,22.41079612,55.66425911,-3.492187444,83.96787515,44.29424375,90.38350545,30.65095106,1.004237832
948,20.52530945,25.57249568,49.92463623,-2.56052578,15.04414021,20.79398343,80.80665005,-14.61886017,0.990896937
949,-2.294036541,3.480388767,15.40145402,-28.51305979,40.57314377,-41.658392,73.35994374,-32.73384853,1.020907756
950,28.31321956,6.100528936,36.29640718,28.6986119,83.70027924,-17.20132816,75.53030457,5.037555225,1.023539051
951,32.53449782,10.32839147,12.24155503,6.734675347,58.57416906,62.99659441,-18.55693437,-7.576502508,0.982017967
952,9.033868527,-9.516013634,35.52148417,17.86911867,45.84143156,24.75463441,56.35224975,40.30425772,1.004810846
953,35.12570448,-13.00554454,33.80969758,20.30751673,6.741528499,31.45498848,75.67434406,-2.117296422,1.022339543
954,39.49788168,15.78732654,-9.288583483,31.56176841,72.51834865,-13.12479608,26.63649937,19.21298761,0.984920571
955,41.09350991,9.92076951,65.67417445,-16.5530015,14.00241077,-9.331451872,100.6934355,-16.33965051,1.005615744
956,12.91303183,-20.10120648,-15.43350001,-9.503067884,-1.866577462,4.610660881,-31.06875989,57.99698826,0.973368826
